gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C	FLO9	4.1498574718599	9.43738688028563	9.89162323695342	6.37211046289497	1.09374419778876
YAL063C-A	YAL063C-A	0	0.969179081326516	0.968717484852777	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	0.9687276700292	0	0
YAL064W-B	YAL064W-B	0.877808694208381	0	1.3814178651993	1.74135044638112	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.992844700467171	2.98654237550695	3.98015996189116	0.992132010515102	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69287538377843	4.26907718087403	15.6458277072171	3.35425586692089	2.50898333125798
YAL068W-A	YAL068W-A	0	0	0.968724506083518	0	0
YAL069W	YAL069W	1.6098764382172	1.81684764734444	0	0	0.789923783062821
YAR002C-A	ERP1	64.7132018231284	83.7739121576963	167.468025175912	82.5387719488758	63.6166888063609
YAR002W	NUP60	56.7710826527253	60.2821648994502	119.502683612132	61.699209537963	39.8317676114235
YAR003W	SWD1	26.704903934634	17.2785053148409	35.5564504958902	23.7090792378028	14.8285062869924
YAR007C	RFA1	57.9578286455479	66.9527850510921	125.851239171563	95.8664817493149	44.965532533826
YAR008W	SEN34	8.71892394937493	14.7474700017179	18.9520021581199	3.8662374665373	4.83655191383396
YAR009C	YAR009C	17621.1859347793	16144.267533538	31340.0257821917	39328.5365814724	18493.5565408464
YAR010C	YAR010C	6102.27705845653	6174.46034738214	12001.3037142876	14408.6273694927	6512.17534408428
YAR014C	BUD14	57.1074649739982	60.6990524154738	165.102355983462	71.0964766035843	50.0983537265771
YAR015W	ADE1	53.6205500630844	65.6275500919228	156.181650484643	92.4362395462185	41.8728776103419
YAR018C	KIN3	19.7954351579135	14.2124930803186	28.4114479673544	25.7040029111289	13.850199143542
YAR019C	CDC15	21.1413550843034	33.5706912765295	71.0570167196521	28.1809129840971	20.1407663393161
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.930133618553298	1.13790363438953	5.68680838373486	1.85198384570605	0.926188458287371
YAR027W	UIP3	25.8572781786722	35.4908778143032	78.472731093782	29.6029378398971	20.0701324964733
YAR028W	YAR028W	18.1893521323241	13.990382984766	60.2375617261746	15.273212659131	11.4643978822846
YAR029W	YAR029W	0.389347034547557	2.31013164506234	9.23612553238744	0	0
YAR030C	YAR030C	1.6823289390607	0	3.12840426845469	0.831748085206448	0
YAR031W	PRM9	18.4961032806546	10.4439746228067	39.6682015047623	13.601023670207	8.75056569593135
YAR033W	MST28	1.91466864175999	11.8380163696944	16.1350611880119	4.77287896023874	2.86609947647566
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.0026008552593	3.98403303437786	3.98213547623339	12.0089173518626	2.00271018352108
YAR042W	SWH1	104.934993638518	103.304472461588	191.759788898315	133.16698422474	77.7240543518049
YAR047C	YAR047C	0	0	3.03052380155049	0.697432518553113	0
YAR050W	FLO1	3.93517210961486	7.24684197857409	10.7050235976858	15.8669790069262	9.02278623255031
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.834814355603419	0	6.43436206533628	0	0.822869624648353
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.952763459337781	0	2.24413195269519	0.949277428995649	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83341062494049	6.62319099469949	8.82671536247654	4.70589456613564	10.3587975722096
YAR068W	YAR068W	10.9786130858649	8.24368054471268	27.0734783247536	9.0986290674167	6.36901243092242
YAR069C	YAR069C	0	0	0	0	1.01956483514864
YAR070C	YAR070C	0	0	0	0	0
