gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C	FLO9	4.69679462627851	9.5844349048796	13.0066764890773	4.57782403143705	1.12052635008923
YAL063C-A	YAL063C-A	0	0.970224805095332	0.969740499497144	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	1.93950139195228	0	0
YAL064W-B	YAL064W-B	0.877508951711245	0	1.37488839588194	0.873886418236833	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.992968959297359	2.98773676408777	3.98166052148116	0.992332325437701	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69212939389093	4.2478737639833	21.2287667750421	2.52680987305939	0.837468848196769
YAL068W-A	YAL068W-A	0.527596456364919	0	2.37852780898147	0	0
YAL069W	YAL069W	1.21325916127024	1.36195299327257	1.36127314748853	0	0
YAR002C-A	ERP1	60.9115441023018	84.732618103684	169.380644346731	80.7904249672885	60.8238445349524
YAR002W	NUP60	56.7706020047771	60.292223859727	121.528624438726	60.7141343635971	39.8348235238923
YAR003W	SWD1	26.7050952643115	17.2764471299844	35.5514008192847	21.7437082732857	13.8433556060251
YAR007C	RFA1	55.9583153854228	66.9729732749739	125.886303676624	94.8694032029984	44.9652783127426
YAR008W	SEN34	7.75062840304568	14.7341807429018	18.934490428731	3.87094818821263	4.83993354678866
YAR009C	YAR009C	16671.8590103671	16872.1867471514	32710.1343487736	36743.7403411491	17342.367669209
YAR010C	YAR010C	5684.4633292963	6164.87134402731	11991.0113846088	13327.6897673144	6070.13213593888
YAR014C	BUD14	55.102320917573	60.7238092933166	167.155862903298	68.0853526588588	50.0947598817837
YAR015W	ADE1	51.6728873406349	65.5844018587253	157.115893408122	88.6292974478041	38.0006712982747
YAR018C	KIN3	19.7955492175304	14.2112149828518	28.4082423551821	24.7264207353446	13.8533816766509
YAR019C	CDC15	21.1404980089916	34.5789252160401	71.0982812234614	26.1594366151895	18.123140185937
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.905751708049305	1.10555584126187	5.52501991532272	1.80785374678876	0
YAR027W	UIP3	23.9449815794825	35.444024812055	79.4408662489622	24.8688786523775	18.1735340906107
YAR028W	YAR028W	17.2342265874218	13.9717033453853	60.1557560906216	15.2984143985411	10.5176815671733
YAR029W	YAR029W	0.390369178557231	2.30220650991129	9.20422927403556	0	0
YAR030C	YAR030C	1.68114688404443	0	3.11119415769538	0.835231679862383	0
YAR031W	PRM9	16.5498683025529	13.5674288559328	43.8113514842878	11.669903081078	8.75614935338067
YAR033W	MST28	0.957457032006941	12.8969569300511	21.4841986168412	4.78075450220466	3.82461147389857
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00255447142995	3.98556331471264	3.98357379315498	12.0079967035739	2.00259625181006
YAR042W	SWH1	104.929908297329	103.376193652817	194.840658196691	128.067471782652	75.6859934302047
YAR047C	YAR047C	0	0	3.01424998630707	0.700047316724179	0
YAR050W	FLO1	4.39833283060139	8.09379691877043	13.4948194980709	13.6091038683215	6.96987350538669
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.835204610087214	0	6.40673686607015	0	0.82492444268637
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.952628940612794	0	2.23932792137917	0.951161618849463	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83368068230394	6.61133263387641	8.81070995702035	4.7157356145681	10.3691519805277
YAR068W	YAR068W	8.23313947449841	10.5683403804893	28.1681733031106	4.56360299837437	6.37757855727621
YAR069C	YAR069C	0	0	0	0	1.01904951517105
YAR070C	YAR070C	0	0	0	0	0
